player_name,club,atta_serial,atta_position,atta_assists,atta_corner_taken,atta_offsides,atta_dribbles,atta_match_played,atte_serial,atte_position,atte_total_attempts,atte_on_target,atte_off_target,atte_blocked,atte_match_played,defe_serial,defe_position,defe_balls_recoverd,defe_tackles,defe_t_won,defe_t_lost,defe_clearance_attempted,defe_match_played,disc_serial,disc_position,disc_fouls_committed,disc_fouls_suffered,disc_red,disc_yellow,disc_minutes_played,disc_match_played,dist_serial,dist_position,dist_pass_accuracy,dist_pass_attempted,dist_pass_completed,dist_cross_accuracy,dist_cross_attempted,dist_cross_complted,dist_freekicks_taken,dist_match_played,goal_serial_x,goal_position_x,goal_saved,goal_conceded,goal_saved_penalties,goal_cleansheets,goal_punches_made,goal_match_played_x,goal_serial_y,goal_position_y,goal_goals,goal_right_foot,goal_left_foot,goal_headers,goal_others,goal_inside_area,goal_outside_areas,goal_penalties,goal_match_played_y,key__position,key__minutes_played,key__match_played,key__goals,key__assists,key__distance_covered,cluster,pca1,pca2
matheus cunha,atlético,0.0,0,0.0,0.0,0.0,0.0,0.0,219.0,Forward,4.0,0.0,2.0,2.0,5.0,543.0,Forward,2.0,2.0,0.0,2.0,1.0,5.0,146.0,Forward,6.0,3.0,0.0,0.0,142.0,5.0,24.0,Forward,93.6,19.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,142.0,5.0,0.0,0.0,18.3,1,-1.7210882230446014,-0.5663539690279294
matheus nunes,sporting cp,24.0,Midfielder,2.0,0.0,0.0,21.0,6.0,440.0,Midfielder,1.0,1.0,0.0,0.0,6.0,179.0,Midfielder,22.0,4.0,2.0,2.0,9.0,6.0,263.0,Midfielder,4.0,9.0,3.0,0.0,509.0,6.0,286.0,Midfielder,83.7,211.0,177.0,0.0,0.0,0.0,11.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,509.0,6.0,0.0,2.0,64.3,0,1.9618902358322543,1.6580878756965431
matheus reis,sporting cp,0.0,0,0.0,0.0,0.0,0.0,0.0,219.0,Defender,4.0,0.0,3.0,1.0,8.0,166.0,Defender,23.0,9.0,6.0,3.0,10.0,8.0,146.0,Defender,6.0,8.0,0.0,0.0,611.0,8.0,269.0,Defender,84.1,224.0,192.0,16.0,6.0,1.0,6.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,611.0,8.0,0.0,0.0,75.3,0,1.8764406554879336,2.8166497649983606
matip,liverpool,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Defender,5.0,2.0,2.0,1.0,7.0,82.0,Defender,34.0,5.0,1.0,4.0,15.0,7.0,146.0,Defender,6.0,1.0,1.0,0.0,630.0,7.0,16.0,Defender,94.2,498.0,467.0,0.0,0.0,0.0,14.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,630.0,7.0,0.0,0.0,66.2,0,1.8800894055500972,3.50804198466773
matić,man. united,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Midfielder,1.0,0.0,1.0,0.0,8.0,285.0,Midfielder,13.0,1.0,1.0,0.0,6.0,8.0,417.0,Midfielder,2.0,4.0,2.0,0.0,194.0,8.0,354.0,Midfielder,81.1,152.0,132.0,0.0,1.0,0.0,6.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,194.0,8.0,0.0,0.0,24.6,1,-0.3658339404304481,1.2788067603495261
matviyenko,shakhtar donetsk,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,0.0,2.0,0.0,4.0,138.0,Defender,27.0,2.0,1.0,1.0,9.0,4.0,417.0,Defender,2.0,3.0,0.0,0.0,360.0,4.0,37.0,Defender,92.8,350.0,328.0,0.0,2.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,360.0,4.0,0.0,0.0,43,1,-0.9530379326639306,1.4683508532775262
maycon,shakhtar donetsk,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Midfielder,5.0,0.0,2.0,3.0,6.0,218.0,Midfielder,18.0,2.0,1.0,1.0,3.0,6.0,201.0,Midfielder,5.0,1.0,0.0,0.0,473.0,6.0,11.0,Midfielder,94.5,395.0,373.0,58.0,12.0,7.0,9.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,473.0,6.0,0.0,0.0,62.9,0,1.1010472068307104,1.6655770079924495
mazraoui,ajax,24.0,Defender,2.0,0.0,0.0,13.0,8.0,98.0,Defender,9.0,3.0,3.0,3.0,8.0,49.0,Defender,40.0,16.0,10.0,6.0,9.0,8.0,71.0,Defender,9.0,8.0,1.0,0.0,661.0,8.0,179.0,Defender,86.9,385.0,338.0,36.0,19.0,7.0,7.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,661.0,8.0,0.0,2.0,81.5,0,5.858153887732382,3.4512837123109144
mbabu,wolfsburg,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,0.0,1.0,0.0,6.0,226.0,Defender,17.0,7.0,5.0,2.0,16.0,6.0,107.0,Defender,7.0,3.0,2.0,0.0,328.0,6.0,565.0,Defender,64.8,141.0,96.0,31.0,16.0,5.0,4.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,328.0,6.0,0.0,0.0,38.6,0,0.45245009114522655,2.3075478507335987
mbamba-muanda,club brugge,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,Defender,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,55.0,3.0,0.0,0.0,8.7,3,-4.469600258166707,-1.6165897552574355
mbappé,paris,5.0,Forward,4.0,4.0,8.0,43.0,8.0,8.0,Forward,27.0,16.0,6.0,5.0,8.0,337.0,Forward,10.0,1.0,0.0,1.0,2.0,8.0,326.0,Forward,3.0,11.0,1.0,0.0,673.0,8.0,232.0,Forward,85.4,257.0,220.0,13.0,15.0,2.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Forward,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,Forward,673.0,8.0,6.0,4.0,65.2,6,11.087829177296543,-9.038467712564774
mbemba,porto,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,0.0,1.0,1.0,5.0,102.0,Defender,31.0,4.0,1.0,3.0,19.0,5.0,326.0,Defender,3.0,4.0,2.0,1.0,450.0,5.0,140.0,Defender,88.2,215.0,192.0,100.0,2.0,2.0,10.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,450.0,5.0,0.0,0.0,46.5,0,0.5258444300504547,2.7193952934804697
mbete,man. city,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,6.0,1.0,0.0,0.0,1.1,3,-4.88663474540149,-1.4798153379059176
mcatee,man. city,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,578.0,Midfielder,1.0,1.0,1.0,0.0,0.0,1.0,491.0,Midfielder,1.0,2.0,0.0,0.0,45.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,45.0,1.0,0.0,0.0,6.2,3,-4.6013747630876285,-1.8885912266848535
mckennie,juventus,0.0,0,0.0,0.0,0.0,0.0,0.0,130.0,Midfielder,7.0,3.0,3.0,1.0,6.0,250.0,Midfielder,15.0,5.0,0.0,5.0,3.0,6.0,326.0,Midfielder,3.0,2.0,0.0,0.0,388.0,6.0,212.0,Midfielder,85.8,170.0,153.0,0.0,3.0,0.0,1.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,388.0,6.0,0.0,0.0,51.9,1,-0.022652291261891427,0.530018166112946
mctominay,man. united,0.0,0,0.0,0.0,0.0,0.0,0.0,219.0,Midfielder,4.0,1.0,2.0,1.0,5.0,129.0,Midfielder,28.0,7.0,2.0,5.0,4.0,5.0,107.0,Midfielder,7.0,4.0,1.0,0.0,400.0,5.0,87.0,Midfielder,90.2,217.0,197.0,0.0,0.0,0.0,10.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,400.0,5.0,0.0,0.0,53.8,0,0.16015823698878154,2.13347946644499
mechele,club brugge,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,448.0,Defender,5.0,1.0,0.0,1.0,5.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,Defender,88.7,38.0,32.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,131.0,3.0,0.0,0.0,16.5,3,-3.6523269582071354,-0.7907198144219711
mehmet topal,beşiktaş,0.0,0,0.0,0.0,0.0,0.0,0.0,277.0,Midfielder,3.0,0.0,0.0,3.0,3.0,264.0,Midfielder,14.0,1.0,1.0,0.0,3.0,3.0,491.0,Midfielder,1.0,1.0,0.0,0.0,261.0,3.0,195.0,Midfielder,86.3,81.0,70.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,261.0,3.0,0.0,0.0,29.6,1,-2.3358058144050236,-0.34898665111917715
meite,benfica,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Midfielder,1.0,0.0,1.0,0.0,3.0,364.0,Midfielder,9.0,0.0,0.0,0.0,3.0,3.0,491.0,Midfielder,1.0,7.0,0.0,0.0,155.0,3.0,270.0,Midfielder,84.0,41.0,35.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,155.0,3.0,0.0,0.0,19.9,1,-2.7318336899850415,-0.4734936515025097
mendy,chelsea,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,Goalkeeper,85.0,208.0,173.0,0.0,0.0,0.0,7.0,9.0,34.0,Goalkeeper,9.0,7.0,0.0,5.0,2.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,840.0,9.0,0.0,0.0,57.4,3,-3.2990941040479607,2.0666259491782424
mendy,real madrid,24.0,Defender,2.0,0.0,0.0,8.0,10.0,347.0,Defender,2.0,0.0,2.0,0.0,10.0,70.0,Defender,36.0,6.0,5.0,1.0,15.0,10.0,107.0,Defender,7.0,7.0,3.0,0.0,867.0,10.0,68.0,Defender,91.1,413.0,376.0,25.0,12.0,3.0,4.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,867.0,10.0,0.0,2.0,96.3,0,5.157475690591932,3.9015672788317888
mengi,man. united,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,578.0,Defender,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,29.0,1.0,0.0,0.0,3.7,3,-4.771150799842442,-1.733242170998379
meraş,beşiktaş,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,300.0,Defender,12.0,1.0,0.0,1.0,8.0,3.0,491.0,Defender,1.0,2.0,0.0,0.0,253.0,3.0,367.0,Defender,80.7,88.0,71.0,50.0,2.0,1.0,2.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,253.0,3.0,0.0,0.0,29.9,1,-2.4765741255456906,-0.2232817075122271
messi,paris,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,Forward,26.0,10.0,8.0,8.0,7.0,404.0,Forward,7.0,2.0,1.0,1.0,1.0,7.0,326.0,Forward,3.0,11.0,1.0,0.0,630.0,7.0,104.0,Forward,89.9,428.0,385.0,35.0,14.0,5.0,12.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Forward,5.0,0.0,5.0,0.0,0.0,3.0,2.0,2.0,7.0,Forward,630.0,7.0,5.0,0.0,58.7,2,8.336259377342454,-6.192136158080874
messias junior,milan,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Forward,1.0,1.0,0.0,0.0,2.0,507.0,Forward,3.0,1.0,1.0,0.0,0.0,2.0,417.0,Forward,2.0,4.0,0.0,0.0,115.0,2.0,270.0,Forward,84.0,35.0,26.0,25.0,4.0,1.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Forward,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,Forward,115.0,2.0,1.0,0.0,15.6,1,-2.132980823547532,-2.1066637625835667
meunier,dortmund,64.0,Defender,1.0,0.0,1.0,7.0,6.0,440.0,Defender,1.0,1.0,0.0,0.0,6.0,38.0,Defender,42.0,3.0,0.0,3.0,9.0,6.0,146.0,Defender,6.0,1.0,1.0,0.0,484.0,6.0,438.0,Defender,77.3,271.0,212.0,5.0,18.0,1.0,3.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,484.0,6.0,0.0,1.0,65.6,0,1.6066416715577683,1.7556758435616295
mignolet,club brugge,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,Goalkeeper,78.7,216.0,166.0,0.0,0.0,0.0,18.0,6.0,5.0,Goalkeeper,28.0,20.0,0.0,0.0,1.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,540.0,6.0,0.0,0.0,33.2,3,-3.556954255771896,1.7663379962017145
miguel gutiérrez,real madrid,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,0.0,1.0,0.0,1.0,578.0,Defender,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,66.0,1.0,0.0,0.0,7.7,3,-4.650392950175265,-1.6521233563211086
milner,liverpool,64.0,Midfielder,1.0,4.0,0.0,1.0,8.0,347.0,Midfielder,2.0,1.0,0.0,1.0,8.0,448.0,Midfielder,5.0,6.0,3.0,3.0,6.0,8.0,31.0,Midfielder,12.0,4.0,3.0,0.0,211.0,8.0,586.0,Midfielder,57.5,157.0,116.0,22.0,9.0,2.0,7.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,211.0,8.0,0.0,1.0,32.0,0,2.057040839707028,1.3839930366649922
minamino,liverpool,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Forward,2.0,0.0,2.0,0.0,4.0,428.0,Forward,6.0,2.0,0.0,2.0,0.0,4.0,326.0,Forward,3.0,3.0,0.0,0.0,215.0,4.0,34.0,Forward,93.0,76.0,69.0,0.0,1.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,215.0,4.0,0.0,0.0,29.7,1,-2.1336136819605684,-0.19689106257714406
mingueza,barcelona,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,317.0,Defender,11.0,2.0,1.0,1.0,0.0,5.0,107.0,Defender,7.0,1.0,0.0,0.0,219.0,5.0,125.0,Defender,89.0,140.0,119.0,18.0,11.0,2.0,7.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,219.0,5.0,0.0,0.0,27.2,1,-1.591903227479629,0.5372577340636578
miretti,juventus,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,578.0,Midfielder,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,1.0,1.0,0.0,0.0,0.8,3,-4.905556982166812,-1.978869896484575
modrić,real madrid,5.0,Midfielder,4.0,10.0,0.0,8.0,13.0,40.0,Midfielder,14.0,5.0,3.0,6.0,13.0,54.0,Midfielder,39.0,9.0,3.0,6.0,4.0,13.0,326.0,Midfielder,3.0,8.0,1.0,0.0,1077.0,13.0,106.0,Midfielder,89.8,799.0,723.0,25.0,12.0,3.0,26.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,1077.0,13.0,0.0,4.0,124.5,5,9.915533509036674,3.9713115506248293
moi gómez,villarreal,64.0,Midfielder,1.0,0.0,0.0,4.0,6.0,219.0,Midfielder,4.0,2.0,0.0,2.0,6.0,448.0,Midfielder,5.0,3.0,2.0,1.0,4.0,6.0,326.0,Midfielder,3.0,0.0,0.0,0.0,222.0,6.0,301.0,Midfielder,83.2,83.0,62.0,25.0,4.0,1.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,222.0,6.0,0.0,1.0,32,1,0.014601006986888581,-0.6471235257847121
moisander,malmö,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,241.0,Defender,16.0,4.0,3.0,1.0,1.0,3.0,491.0,Defender,1.0,1.0,1.0,0.0,187.0,3.0,583.0,Defender,60.0,86.0,77.0,0.0,0.0,0.0,4.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,187.0,3.0,0.0,0.0,22,1,-2.599412758172715,0.14409070394236598
montero,beşiktaş,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,1.0,0.0,0.0,4.0,138.0,Defender,27.0,12.0,6.0,6.0,11.0,4.0,263.0,Defender,4.0,3.0,2.0,0.0,306.0,4.0,212.0,Defender,85.8,168.0,147.0,0.0,0.0,0.0,8.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Defender,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,Defender,306.0,4.0,1.0,0.0,34.6,0,0.5923965342847772,1.5018661260545234
montiel,sevilla,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,1.0,0.0,0.0,4.0,300.0,Defender,12.0,8.0,3.0,5.0,1.0,4.0,491.0,Defender,1.0,2.0,1.0,0.0,186.0,4.0,468.0,Defender,75.3,123.0,103.0,18.0,11.0,2.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,186.0,4.0,0.0,0.0,24.9,1,-1.3432765368627368,0.829593131870125
morata,juventus,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,Forward,18.0,7.0,8.0,3.0,7.0,317.0,Forward,11.0,0.0,0.0,0.0,7.0,7.0,201.0,Forward,5.0,13.0,0.0,0.0,520.0,7.0,408.0,Forward,78.9,137.0,108.0,0.0,4.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Forward,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,Forward,520.0,7.0,2.0,0.0,60.2,2,3.4107874788386807,-2.866951787538143
morato,benfica,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,1.0,0.0,0.0,2.0,337.0,Defender,10.0,2.0,1.0,1.0,5.0,2.0,491.0,Defender,1.0,0.0,0.0,0.0,180.0,2.0,135.0,Defender,88.5,134.0,121.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Defender,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,Defender,180.0,2.0,1.0,0.0,19.6,1,-2.020363534739304,-1.3347691634149352
moreno,villarreal,0.0,0,0.0,0.0,0.0,0.0,0.0,277.0,Defender,3.0,2.0,1.0,0.0,7.0,385.0,Defender,8.0,4.0,0.0,4.0,6.0,7.0,201.0,Defender,5.0,3.0,2.0,0.0,309.0,7.0,322.0,Defender,82.3,135.0,110.0,100.0,2.0,2.0,2.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Defender,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,Defender,309.0,7.0,1.0,0.0,41.7,2,1.5345820671954746,-0.2513955058742354
moriba,leipzig,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Midfielder,2.0,0.0,0.0,2.0,3.0,578.0,Midfielder,1.0,4.0,2.0,2.0,0.0,3.0,417.0,Midfielder,2.0,2.0,1.0,0.0,60.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,60.0,3.0,0.0,0.0,8.7,1,-3.372395533620633,-1.1071356479529357
morton,liverpool,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,364.0,Midfielder,9.0,5.0,4.0,1.0,2.0,2.0,491.0,Midfielder,1.0,1.0,0.0,0.0,180.0,2.0,142.0,Midfielder,88.0,76.0,67.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,180.0,2.0,0.0,0.0,23.5,1,-3.0794251518256694,-0.14152937533374443
mostovoy,zenit,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Midfielder,2.0,1.0,1.0,0.0,5.0,479.0,Midfielder,4.0,1.0,0.0,1.0,0.0,5.0,417.0,Midfielder,2.0,2.0,0.0,0.0,150.0,5.0,349.0,Midfielder,81.2,49.0,38.0,16.0,6.0,1.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,150.0,5.0,0.0,0.0,20.9,1,-1.9451709680412546,-0.5901673609267959
moukoko,dortmund,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Forward,2.0,0.0,1.0,1.0,1.0,578.0,Forward,1.0,0.0,0.0,0.0,0.0,1.0,417.0,Forward,2.0,0.0,1.0,0.0,20.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,20.0,1.0,0.0,0.0,3.2,3,-4.372512418162282,-1.8189974796053718
moumi ngamaleu,young boys,64.0,Midfielder,1.0,1.0,0.0,34.0,6.0,69.0,Midfielder,11.0,2.0,5.0,4.0,6.0,129.0,Midfielder,28.0,6.0,3.0,3.0,5.0,6.0,55.0,Midfielder,10.0,13.0,2.0,0.0,532.0,6.0,301.0,Midfielder,83.2,192.0,159.0,11.0,18.0,2.0,1.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,Midfielder,532.0,6.0,1.0,1.0,57.2,6,5.0970137412457035,-0.6703792909340969
mount,chelsea,24.0,Midfielder,2.0,7.0,0.0,6.0,7.0,69.0,Midfielder,11.0,3.0,5.0,3.0,7.0,226.0,Midfielder,17.0,4.0,1.0,3.0,0.0,7.0,55.0,Midfielder,10.0,6.0,0.0,0.0,538.0,7.0,278.0,Midfielder,83.9,268.0,225.0,25.0,27.0,7.0,2.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,Midfielder,538.0,7.0,1.0,2.0,60.3,6,5.072768568369145,-0.9980936663032877
